ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
35.66076,71.24512,0.039148066,0.14636062,50,510.0,-0.29976833,0.0,92.27094,76500.0,3.8831207752227783,21.32197141647339,60.87706422805786,717.8301610946655,382500,-0.32346374,0.1940253,2550.0,0.0,94.208244,382500.0,1.9161526,177.99954,0.01,0.039109435,0.14639357
35.64217,71.231155,0.039144546,0.1462402,51,520.0,-0.8303878,0.0,88.59458,78000.0,3.8075506687164307,19.50064444541931,61.662585973739624,716.2775771617889,390000,-0.32494208,0.19628946,2600.0,0.0,91.62577,390000.0,1.9690295,177.99954,0.01,0.039092023,0.1462466
35.63285,71.22414,0.03912833,0.14619124,52,530.0,-0.49649477,0.0,89.58107,79500.0,4.542196989059448,20.365347146987915,62.18600034713745,734.9244451522827,397500,-0.3186001,0.20684865,2650.0,0.0,88.61589,397500.0,1.9841063,177.99954,0.01,0.03907111,0.14618514
35.627415,71.220024,0.03903271,0.1459575,53,540.0,-0.22858715,0.0,90.57007,81000.0,4.111799240112305,20.546486854553223,60.28417897224426,705.9738550186157,405000,-0.3204346,0.21705025,2700.0,0.0,86.799385,405000.0,2.0201542,177.99956,0.01,0.038982186,0.14593962
35.639523,71.2291,0.039024916,0.14571236,54,550.0,-0.21500751,0.0,91.12184,82500.0,4.165585994720459,20.342246294021606,62.22126817703247,728.0134377479553,412500,-0.3121312,0.20880371,2750.0,0.0,87.01206,412500.0,2.0323167,177.99957,0.01,0.038983185,0.145692
35.63544,71.226006,0.039067622,0.14559658,55,560.0,-0.39601716,0.0,92.89322,84000.0,3.9802160263061523,20.00078248977661,61.61538243293762,715.8234858512878,420000,-0.31330547,0.20155478,2800.0,0.0,88.97966,420000.0,2.08308,177.99957,0.01,0.03902859,0.14558114
35.665874,71.248764,0.0391288,0.1454873,56,570.0,-0.34702998,0.0,89.179474,85500.0,4.507394313812256,20.01659631729126,62.05072593688965,695.0514340400696,427500,-0.32048187,0.2067145,2850.0,0.0,90.878136,427500.0,2.1113265,177.99957,0.01,0.03907301,0.14547272
35.67218,71.25346,0.039202154,0.14524467,57,580.0,-0.17930749,0.0,92.720436,87000.0,3.7556984424591064,19.235101222991943,60.76713585853577,696.5964107513428,435000,-0.320923,0.20077239,2900.0,0.0,86.67103,435000.0,2.109879,177.99965,0.01,0.039159536,0.14524767
35.66005,71.24436,0.039325304,0.14518039,58,590.0,-0.22365458,0.0,89.711914,88500.0,3.8125455379486084,19.6406888961792,61.44884967803955,702.6548142433167,442500,-0.3137106,0.18809769,2950.0,0.0,90.718796,442500.0,2.135937,177.99988,0.01,0.03928252,0.14514694
35.643456,71.23204,0.039424606,0.14518712,59,600.0,-0.20326158,0.0,88.56947,90000.0,4.557823657989502,20.28347158432007,62.75464344024658,709.0814995765686,450000,-0.30202597,0.19909288,3000.0,0.0,88.215065,450000.0,2.14823,178.0001,0.01,0.039380558,0.14519708
35.609856,71.206856,0.039554793,0.14516103,60,610.0,-0.29263303,0.0,87.74412,91500.0,4.545598268508911,20.58478832244873,61.38782238960266,719.0980327129364,457500,-0.31129667,0.1934565,3050.0,0.0,89.62758,457500.0,2.2103837,178.00032,0.01,0.03951504,0.1451691
35.629295,71.22151,0.03964912,0.14519547,61,620.0,-0.6248416,0.0,98.060646,93000.0,4.268120288848877,18.57352304458618,59.62397074699402,702.2094211578369,465000,-0.31780115,0.20750162,3100.0,0.0,88.083954,465000.0,2.2713933,178.00053,0.01,0.039621744,0.14518881
